key	kind	subject	result	file
annotated-ref-target-closed-object	document	apis/openapi/pandascore.co/pandascore-rest-api-for-all-videogames/2.23.1/meta/import/input-bundle.json	census 7	census.jsonl.gz
annotated-ref-target-closed-object	candidate	apis/openapi/pandascore.co/pandascore-rest-api-for-all-videogames/2.23.1/meta/import/input-bundle.json	census 7	census.jsonl.gz
annotated-ref-target-closed-object	screen	apis/openapi/pandascore.co/pandascore-rest-api-for-all-videogames/2.23.1/meta/import/input-bundle.json licence	failed	candidates.tsv
annotated-ref-target-closed-object	screen	apis/openapi/pandascore.co/pandascore-rest-api-for-all-videogames/2.23.1/meta/import/input-bundle.json ref	not-run	candidates.tsv
annotated-ref-target-closed-object	screen	apis/openapi/pandascore.co/pandascore-rest-api-for-all-videogames/2.23.1/meta/import/input-bundle.json fern	not-run	candidates.tsv
annotated-ref-target-closed-object	document	apis/openapi/pandascore.co/pandascore-rest-api-for-all-videogames/2.23.1/meta/import/input-entry.json	census 7	census.jsonl.gz
annotated-ref-target-closed-object	candidate	apis/openapi/pandascore.co/pandascore-rest-api-for-all-videogames/2.23.1/meta/import/input-entry.json	census 7	census.jsonl.gz
annotated-ref-target-closed-object	screen	apis/openapi/pandascore.co/pandascore-rest-api-for-all-videogames/2.23.1/meta/import/input-entry.json licence	failed	candidates.tsv
annotated-ref-target-closed-object	screen	apis/openapi/pandascore.co/pandascore-rest-api-for-all-videogames/2.23.1/meta/import/input-entry.json ref	not-run	candidates.tsv
annotated-ref-target-closed-object	screen	apis/openapi/pandascore.co/pandascore-rest-api-for-all-videogames/2.23.1/meta/import/input-entry.json fern	not-run	candidates.tsv
annotated-ref-target-closed-object	document	apis/openapi/pandascore.co/pandascore-rest-api-for-all-videogames/2.23.1/meta/import/output-bundle.json	census 7	census.jsonl.gz
annotated-ref-target-closed-object	candidate	apis/openapi/pandascore.co/pandascore-rest-api-for-all-videogames/2.23.1/meta/import/output-bundle.json	census 7	census.jsonl.gz
annotated-ref-target-closed-object	screen	apis/openapi/pandascore.co/pandascore-rest-api-for-all-videogames/2.23.1/meta/import/output-bundle.json licence	failed	candidates.tsv
annotated-ref-target-closed-object	screen	apis/openapi/pandascore.co/pandascore-rest-api-for-all-videogames/2.23.1/meta/import/output-bundle.json ref	not-run	candidates.tsv
annotated-ref-target-closed-object	screen	apis/openapi/pandascore.co/pandascore-rest-api-for-all-videogames/2.23.1/meta/import/output-bundle.json fern	not-run	candidates.tsv
annotated-ref-target-closed-object	document	apis/openapi/pandascore.co/pandascore-rest-api-for-all-videogames/2.23.1/meta/import/output-entry.json	census 7	census.jsonl.gz
annotated-ref-target-closed-object	candidate	apis/openapi/pandascore.co/pandascore-rest-api-for-all-videogames/2.23.1/meta/import/output-entry.json	census 7	census.jsonl.gz
annotated-ref-target-closed-object	screen	apis/openapi/pandascore.co/pandascore-rest-api-for-all-videogames/2.23.1/meta/import/output-entry.json licence	failed	candidates.tsv
annotated-ref-target-closed-object	screen	apis/openapi/pandascore.co/pandascore-rest-api-for-all-videogames/2.23.1/meta/import/output-entry.json ref	not-run	candidates.tsv
annotated-ref-target-closed-object	screen	apis/openapi/pandascore.co/pandascore-rest-api-for-all-videogames/2.23.1/meta/import/output-entry.json fern	not-run	candidates.tsv
annotated-ref-target-closed-object	document	apis/openapi/pandascore.co/pandascore-rest-api-for-all-videogames/2.23.1/openapi.json	census 7	census.jsonl.gz
annotated-ref-target-closed-object	candidate	apis/openapi/pandascore.co/pandascore-rest-api-for-all-videogames/2.23.1/openapi.json	census 7	census.jsonl.gz
annotated-ref-target-closed-object	screen	apis/openapi/pandascore.co/pandascore-rest-api-for-all-videogames/2.23.1/openapi.json licence	failed	candidates.tsv
annotated-ref-target-closed-object	screen	apis/openapi/pandascore.co/pandascore-rest-api-for-all-videogames/2.23.1/openapi.json ref	not-run	candidates.tsv
annotated-ref-target-closed-object	screen	apis/openapi/pandascore.co/pandascore-rest-api-for-all-videogames/2.23.1/openapi.json fern	not-run	candidates.tsv
annotated-ref-target-closed-object	document	apis/openapi/zulip.com/zulip/1.0.0/meta/import/input-bundle.json	census 4	census.jsonl.gz
annotated-ref-target-closed-object	candidate	apis/openapi/zulip.com/zulip/1.0.0/meta/import/input-bundle.json	census 4	census.jsonl.gz
annotated-ref-target-closed-object	screen	apis/openapi/zulip.com/zulip/1.0.0/meta/import/input-bundle.json licence	passed	candidates.tsv
annotated-ref-target-closed-object	screen	apis/openapi/zulip.com/zulip/1.0.0/meta/import/input-bundle.json ref	passed	candidates.tsv
annotated-ref-target-closed-object	screen	apis/openapi/zulip.com/zulip/1.0.0/meta/import/input-bundle.json fern	passed	candidates.tsv
annotated-ref-target-closed-object	document	apis/openapi/zulip.com/zulip/1.0.0/meta/import/input-entry.json	census 4	census.jsonl.gz
annotated-ref-target-closed-object	candidate	apis/openapi/zulip.com/zulip/1.0.0/meta/import/input-entry.json	census 4	census.jsonl.gz
annotated-ref-target-closed-object	screen	apis/openapi/zulip.com/zulip/1.0.0/meta/import/input-entry.json licence	passed	candidates.tsv
annotated-ref-target-closed-object	screen	apis/openapi/zulip.com/zulip/1.0.0/meta/import/input-entry.json ref	passed	candidates.tsv
annotated-ref-target-closed-object	screen	apis/openapi/zulip.com/zulip/1.0.0/meta/import/input-entry.json fern	passed	candidates.tsv
annotated-ref-target-closed-object	document	apis/openapi/zulip.com/zulip/1.0.0/meta/import/output-bundle.json	census 4	census.jsonl.gz
annotated-ref-target-closed-object	candidate	apis/openapi/zulip.com/zulip/1.0.0/meta/import/output-bundle.json	census 4	census.jsonl.gz
annotated-ref-target-closed-object	screen	apis/openapi/zulip.com/zulip/1.0.0/meta/import/output-bundle.json licence	passed	candidates.tsv
annotated-ref-target-closed-object	screen	apis/openapi/zulip.com/zulip/1.0.0/meta/import/output-bundle.json ref	passed	candidates.tsv
annotated-ref-target-closed-object	screen	apis/openapi/zulip.com/zulip/1.0.0/meta/import/output-bundle.json fern	passed	candidates.tsv
annotated-ref-target-closed-object	document	apis/openapi/zulip.com/zulip/1.0.0/meta/import/output-entry.json	census 4	census.jsonl.gz
annotated-ref-target-closed-object	candidate	apis/openapi/zulip.com/zulip/1.0.0/meta/import/output-entry.json	census 4	census.jsonl.gz
annotated-ref-target-closed-object	screen	apis/openapi/zulip.com/zulip/1.0.0/meta/import/output-entry.json licence	passed	candidates.tsv
annotated-ref-target-closed-object	screen	apis/openapi/zulip.com/zulip/1.0.0/meta/import/output-entry.json ref	passed	candidates.tsv
annotated-ref-target-closed-object	screen	apis/openapi/zulip.com/zulip/1.0.0/meta/import/output-entry.json fern	passed	candidates.tsv
annotated-ref-target-closed-object	document	apis/openapi/zulip.com/zulip/1.0.0/openapi.json	census 4	census.jsonl.gz
annotated-ref-target-closed-object	candidate	apis/openapi/zulip.com/zulip/1.0.0/openapi.json	census 4	census.jsonl.gz
annotated-ref-target-closed-object	screen	apis/openapi/zulip.com/zulip/1.0.0/openapi.json licence	passed	candidates.tsv
annotated-ref-target-closed-object	screen	apis/openapi/zulip.com/zulip/1.0.0/openapi.json ref	passed	candidates.tsv
annotated-ref-target-closed-object	screen	apis/openapi/zulip.com/zulip/1.0.0/openapi.json fern	passed	candidates.tsv
annotated-ref-target-composed	walk	jentic/jentic-public-apis@eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	74240	acquisition-manifest.tsv
annotated-ref-target-composed	document	apis/openapi/asana.com/main/1.0/meta/import/input-bundled.json	census 2	census.jsonl.gz
annotated-ref-target-composed	candidate	apis/openapi/asana.com/main/1.0/meta/import/input-bundled.json	census 2	census.jsonl.gz
annotated-ref-target-composed	screen	apis/openapi/asana.com/main/1.0/meta/import/input-bundled.json licence	failed	candidates.tsv
annotated-ref-target-composed	screen	apis/openapi/asana.com/main/1.0/meta/import/input-bundled.json ref	failed	candidates.tsv
annotated-ref-target-composed	screen	apis/openapi/asana.com/main/1.0/meta/import/input-bundled.json fern	not-run	candidates.tsv
annotated-ref-target-composed	document	apis/openapi/asana.com/main/1.0/meta/import/input-entry.json	census 2	census.jsonl.gz
annotated-ref-target-composed	candidate	apis/openapi/asana.com/main/1.0/meta/import/input-entry.json	census 2	census.jsonl.gz
annotated-ref-target-composed	screen	apis/openapi/asana.com/main/1.0/meta/import/input-entry.json licence	failed	candidates.tsv
annotated-ref-target-composed	screen	apis/openapi/asana.com/main/1.0/meta/import/input-entry.json ref	failed	candidates.tsv
annotated-ref-target-composed	screen	apis/openapi/asana.com/main/1.0/meta/import/input-entry.json fern	not-run	candidates.tsv
annotated-ref-target-composed	document	apis/openapi/asana.com/main/1.0/meta/import/output-bundled.json	census 2	census.jsonl.gz
annotated-ref-target-composed	candidate	apis/openapi/asana.com/main/1.0/meta/import/output-bundled.json	census 2	census.jsonl.gz
annotated-ref-target-composed	screen	apis/openapi/asana.com/main/1.0/meta/import/output-bundled.json licence	failed	candidates.tsv
annotated-ref-target-composed	screen	apis/openapi/asana.com/main/1.0/meta/import/output-bundled.json ref	failed	candidates.tsv
annotated-ref-target-composed	screen	apis/openapi/asana.com/main/1.0/meta/import/output-bundled.json fern	not-run	candidates.tsv
annotated-ref-target-composed	document	apis/openapi/asana.com/main/1.0/meta/import/output-entry.json	census 2	census.jsonl.gz
annotated-ref-target-composed	candidate	apis/openapi/asana.com/main/1.0/meta/import/output-entry.json	census 2	census.jsonl.gz
annotated-ref-target-composed	screen	apis/openapi/asana.com/main/1.0/meta/import/output-entry.json licence	failed	candidates.tsv
annotated-ref-target-composed	screen	apis/openapi/asana.com/main/1.0/meta/import/output-entry.json ref	failed	candidates.tsv
annotated-ref-target-composed	screen	apis/openapi/asana.com/main/1.0/meta/import/output-entry.json fern	not-run	candidates.tsv
annotated-ref-target-composed	document	apis/openapi/asana.com/main/1.0/openapi.json	census 2	census.jsonl.gz
annotated-ref-target-composed	candidate	apis/openapi/asana.com/main/1.0/openapi.json	census 2	census.jsonl.gz
annotated-ref-target-composed	screen	apis/openapi/asana.com/main/1.0/openapi.json licence	failed	candidates.tsv
annotated-ref-target-composed	screen	apis/openapi/asana.com/main/1.0/openapi.json ref	failed	candidates.tsv
annotated-ref-target-composed	screen	apis/openapi/asana.com/main/1.0/openapi.json fern	not-run	candidates.tsv
annotated-ref-target-composed	document	apis/openapi/box.com/main/2024.0/meta/import/input-bundle.json	census 35	census.jsonl.gz
annotated-ref-target-composed	candidate	apis/openapi/box.com/main/2024.0/meta/import/input-bundle.json	census 35	census.jsonl.gz
annotated-ref-target-composed	screen	apis/openapi/box.com/main/2024.0/meta/import/input-bundle.json licence	passed	candidates.tsv
annotated-ref-target-composed	screen	apis/openapi/box.com/main/2024.0/meta/import/input-bundle.json ref	passed	candidates.tsv
annotated-ref-target-composed	screen	apis/openapi/box.com/main/2024.0/meta/import/input-bundle.json fern	failed	candidates.tsv
annotated-ref-target-composed	document	apis/openapi/box.com/main/2024.0/meta/import/input-entry.json	census 35	census.jsonl.gz
annotated-ref-target-composed	candidate	apis/openapi/box.com/main/2024.0/meta/import/input-entry.json	census 35	census.jsonl.gz
annotated-ref-target-composed	screen	apis/openapi/box.com/main/2024.0/meta/import/input-entry.json licence	passed	candidates.tsv
annotated-ref-target-composed	screen	apis/openapi/box.com/main/2024.0/meta/import/input-entry.json ref	passed	candidates.tsv
annotated-ref-target-composed	screen	apis/openapi/box.com/main/2024.0/meta/import/input-entry.json fern	failed	candidates.tsv
annotated-ref-target-composed	document	apis/openapi/box.com/main/2024.0/meta/import/output-bundle.json	census 35	census.jsonl.gz
annotated-ref-target-composed	candidate	apis/openapi/box.com/main/2024.0/meta/import/output-bundle.json	census 35	census.jsonl.gz
annotated-ref-target-composed	screen	apis/openapi/box.com/main/2024.0/meta/import/output-bundle.json licence	passed	candidates.tsv
annotated-ref-target-composed	screen	apis/openapi/box.com/main/2024.0/meta/import/output-bundle.json ref	passed	candidates.tsv
annotated-ref-target-composed	screen	apis/openapi/box.com/main/2024.0/meta/import/output-bundle.json fern	failed	candidates.tsv
annotated-ref-target-composed	document	apis/openapi/box.com/main/2024.0/meta/import/output-entry.json	census 35	census.jsonl.gz
annotated-ref-target-composed	candidate	apis/openapi/box.com/main/2024.0/meta/import/output-entry.json	census 35	census.jsonl.gz
annotated-ref-target-composed	screen	apis/openapi/box.com/main/2024.0/meta/import/output-entry.json licence	passed	candidates.tsv
annotated-ref-target-composed	screen	apis/openapi/box.com/main/2024.0/meta/import/output-entry.json ref	passed	candidates.tsv
annotated-ref-target-composed	screen	apis/openapi/box.com/main/2024.0/meta/import/output-entry.json fern	failed	candidates.tsv
annotated-ref-target-composed	document	apis/openapi/box.com/main/2024.0/openapi.json	census 35	census.jsonl.gz
annotated-ref-target-composed	candidate	apis/openapi/box.com/main/2024.0/openapi.json	census 35	census.jsonl.gz
annotated-ref-target-composed	screen	apis/openapi/box.com/main/2024.0/openapi.json licence	passed	candidates.tsv
annotated-ref-target-composed	screen	apis/openapi/box.com/main/2024.0/openapi.json ref	passed	candidates.tsv
annotated-ref-target-composed	screen	apis/openapi/box.com/main/2024.0/openapi.json fern	failed	candidates.tsv
annotated-ref-target-composed	document	apis/openapi/codat.io/accounting/3.0.0/meta/import/input-bundled.json	census 26	census.jsonl.gz
annotated-ref-target-composed	candidate	apis/openapi/codat.io/accounting/3.0.0/meta/import/input-bundled.json	census 26	census.jsonl.gz
annotated-ref-target-composed	screen	apis/openapi/codat.io/accounting/3.0.0/meta/import/input-bundled.json licence	failed	candidates.tsv
annotated-ref-target-composed	screen	apis/openapi/codat.io/accounting/3.0.0/meta/import/input-bundled.json ref	failed	candidates.tsv
annotated-ref-target-composed	screen	apis/openapi/codat.io/accounting/3.0.0/meta/import/input-bundled.json fern	not-run	candidates.tsv
annotated-ref-target-composed	document	apis/openapi/codat.io/accounting/3.0.0/meta/import/input-entry.json	census 26	census.jsonl.gz
annotated-ref-target-composed	candidate	apis/openapi/codat.io/accounting/3.0.0/meta/import/input-entry.json	census 26	census.jsonl.gz
annotated-ref-target-composed	screen	apis/openapi/codat.io/accounting/3.0.0/meta/import/input-entry.json licence	failed	candidates.tsv
annotated-ref-target-composed	screen	apis/openapi/codat.io/accounting/3.0.0/meta/import/input-entry.json ref	failed	candidates.tsv
annotated-ref-target-composed	screen	apis/openapi/codat.io/accounting/3.0.0/meta/import/input-entry.json fern	not-run	candidates.tsv
annotated-ref-target-composed	document	apis/openapi/codat.io/accounting/3.0.0/meta/import/output-bundled.json	census 26	census.jsonl.gz
annotated-ref-target-composed	candidate	apis/openapi/codat.io/accounting/3.0.0/meta/import/output-bundled.json	census 26	census.jsonl.gz
annotated-ref-target-composed	screen	apis/openapi/codat.io/accounting/3.0.0/meta/import/output-bundled.json licence	failed	candidates.tsv
annotated-ref-target-composed	screen	apis/openapi/codat.io/accounting/3.0.0/meta/import/output-bundled.json ref	failed	candidates.tsv
annotated-ref-target-composed	screen	apis/openapi/codat.io/accounting/3.0.0/meta/import/output-bundled.json fern	not-run	candidates.tsv
annotated-ref-target-composed	document	apis/openapi/codat.io/accounting/3.0.0/meta/import/output-entry.json	census 26	census.jsonl.gz
annotated-ref-target-composed	candidate	apis/openapi/codat.io/accounting/3.0.0/meta/import/output-entry.json	census 26	census.jsonl.gz
annotated-ref-target-composed	screen	apis/openapi/codat.io/accounting/3.0.0/meta/import/output-entry.json licence	failed	candidates.tsv
annotated-ref-target-composed	screen	apis/openapi/codat.io/accounting/3.0.0/meta/import/output-entry.json ref	failed	candidates.tsv
annotated-ref-target-composed	screen	apis/openapi/codat.io/accounting/3.0.0/meta/import/output-entry.json fern	not-run	candidates.tsv
annotated-ref-target-composed	document	apis/openapi/codat.io/accounting/3.0.0/openapi.json	census 26	census.jsonl.gz
annotated-ref-target-composed	candidate	apis/openapi/codat.io/accounting/3.0.0/openapi.json	census 26	census.jsonl.gz
annotated-ref-target-composed	screen	apis/openapi/codat.io/accounting/3.0.0/openapi.json licence	failed	candidates.tsv
annotated-ref-target-composed	screen	apis/openapi/codat.io/accounting/3.0.0/openapi.json ref	failed	candidates.tsv
annotated-ref-target-composed	screen	apis/openapi/codat.io/accounting/3.0.0/openapi.json fern	not-run	candidates.tsv
annotated-ref-target-composed	document	apis/openapi/cvent.com/main/ea/meta/import/input-bundle.json	census 6	census.jsonl.gz
annotated-ref-target-composed	candidate	apis/openapi/cvent.com/main/ea/meta/import/input-bundle.json	census 6	census.jsonl.gz
annotated-ref-target-composed	screen	apis/openapi/cvent.com/main/ea/meta/import/input-bundle.json licence	failed	candidates.tsv
annotated-ref-target-composed	screen	apis/openapi/cvent.com/main/ea/meta/import/input-bundle.json ref	failed	candidates.tsv
annotated-ref-target-composed	screen	apis/openapi/cvent.com/main/ea/meta/import/input-bundle.json fern	not-run	candidates.tsv
annotated-ref-target-composed	document	apis/openapi/cvent.com/main/ea/meta/import/output-bundle.json	census 6	census.jsonl.gz
annotated-ref-target-composed	candidate	apis/openapi/cvent.com/main/ea/meta/import/output-bundle.json	census 6	census.jsonl.gz
annotated-ref-target-composed	screen	apis/openapi/cvent.com/main/ea/meta/import/output-bundle.json licence	failed	candidates.tsv
annotated-ref-target-composed	screen	apis/openapi/cvent.com/main/ea/meta/import/output-bundle.json ref	failed	candidates.tsv
annotated-ref-target-composed	screen	apis/openapi/cvent.com/main/ea/meta/import/output-bundle.json fern	not-run	candidates.tsv
annotated-ref-target-composed	document	apis/openapi/cvent.com/main/ea/openapi.json	census 6	census.jsonl.gz
annotated-ref-target-composed	candidate	apis/openapi/cvent.com/main/ea/openapi.json	census 6	census.jsonl.gz
annotated-ref-target-composed	screen	apis/openapi/cvent.com/main/ea/openapi.json licence	failed	candidates.tsv
annotated-ref-target-composed	screen	apis/openapi/cvent.com/main/ea/openapi.json ref	failed	candidates.tsv
annotated-ref-target-composed	screen	apis/openapi/cvent.com/main/ea/openapi.json fern	not-run	candidates.tsv
annotated-ref-target-composed	document	apis/openapi/groupe-psa.io/main/3.19.2/meta/import/input-bundle.json	census 3	census.jsonl.gz
annotated-ref-target-composed	candidate	apis/openapi/groupe-psa.io/main/3.19.2/meta/import/input-bundle.json	census 3	census.jsonl.gz
annotated-ref-target-composed	screen	apis/openapi/groupe-psa.io/main/3.19.2/meta/import/input-bundle.json licence	failed	candidates.tsv
annotated-ref-target-composed	screen	apis/openapi/groupe-psa.io/main/3.19.2/meta/import/input-bundle.json ref	failed	candidates.tsv
annotated-ref-target-composed	screen	apis/openapi/groupe-psa.io/main/3.19.2/meta/import/input-bundle.json fern	not-run	candidates.tsv
annotated-ref-target-composed	document	apis/openapi/groupe-psa.io/main/3.19.2/meta/import/input-entry.json	census 3	census.jsonl.gz
annotated-ref-target-composed	candidate	apis/openapi/groupe-psa.io/main/3.19.2/meta/import/input-entry.json	census 3	census.jsonl.gz
annotated-ref-target-composed	screen	apis/openapi/groupe-psa.io/main/3.19.2/meta/import/input-entry.json licence	passed	candidates.tsv
annotated-ref-target-composed	screen	apis/openapi/groupe-psa.io/main/3.19.2/meta/import/input-entry.json ref	passed	candidates.tsv
annotated-ref-target-composed	screen	apis/openapi/groupe-psa.io/main/3.19.2/meta/import/input-entry.json fern	passed	candidates.tsv
annotated-ref-target-composed	document	apis/openapi/groupe-psa.io/main/3.19.2/meta/import/output-bundle.json	census 3	census.jsonl.gz
annotated-ref-target-composed	candidate	apis/openapi/groupe-psa.io/main/3.19.2/meta/import/output-bundle.json	census 3	census.jsonl.gz
annotated-ref-target-composed	screen	apis/openapi/groupe-psa.io/main/3.19.2/meta/import/output-bundle.json licence	failed	candidates.tsv
annotated-ref-target-composed	screen	apis/openapi/groupe-psa.io/main/3.19.2/meta/import/output-bundle.json ref	failed	candidates.tsv
annotated-ref-target-composed	screen	apis/openapi/groupe-psa.io/main/3.19.2/meta/import/output-bundle.json fern	not-run	candidates.tsv
annotated-ref-target-composed	document	apis/openapi/groupe-psa.io/main/3.19.2/meta/import/output-entry.json	census 3	census.jsonl.gz
annotated-ref-target-composed	candidate	apis/openapi/groupe-psa.io/main/3.19.2/meta/import/output-entry.json	census 3	census.jsonl.gz
annotated-ref-target-composed	screen	apis/openapi/groupe-psa.io/main/3.19.2/meta/import/output-entry.json licence	passed	candidates.tsv
annotated-ref-target-composed	screen	apis/openapi/groupe-psa.io/main/3.19.2/meta/import/output-entry.json ref	passed	candidates.tsv
annotated-ref-target-composed	screen	apis/openapi/groupe-psa.io/main/3.19.2/meta/import/output-entry.json fern	passed	candidates.tsv
annotated-ref-target-composed	document	apis/openapi/groupe-psa.io/main/3.19.2/openapi.json	census 3	census.jsonl.gz
annotated-ref-target-composed	candidate	apis/openapi/groupe-psa.io/main/3.19.2/openapi.json	census 3	census.jsonl.gz
annotated-ref-target-composed	screen	apis/openapi/groupe-psa.io/main/3.19.2/openapi.json licence	failed	candidates.tsv
annotated-ref-target-composed	screen	apis/openapi/groupe-psa.io/main/3.19.2/openapi.json ref	failed	candidates.tsv
annotated-ref-target-composed	screen	apis/openapi/groupe-psa.io/main/3.19.2/openapi.json fern	not-run	candidates.tsv
annotated-ref-target-composed	document	apis/openapi/pagerduty.com/pagerduty-api/2.0.0/meta/import/input-bundle.json	census 3	census.jsonl.gz
annotated-ref-target-composed	candidate	apis/openapi/pagerduty.com/pagerduty-api/2.0.0/meta/import/input-bundle.json	census 3	census.jsonl.gz
annotated-ref-target-composed	screen	apis/openapi/pagerduty.com/pagerduty-api/2.0.0/meta/import/input-bundle.json licence	failed	candidates.tsv
annotated-ref-target-composed	screen	apis/openapi/pagerduty.com/pagerduty-api/2.0.0/meta/import/input-bundle.json ref	failed	candidates.tsv
annotated-ref-target-composed	screen	apis/openapi/pagerduty.com/pagerduty-api/2.0.0/meta/import/input-bundle.json fern	not-run	candidates.tsv
annotated-ref-target-composed	document	apis/openapi/pagerduty.com/pagerduty-api/2.0.0/meta/import/input-entry.json	census 3	census.jsonl.gz
annotated-ref-target-composed	candidate	apis/openapi/pagerduty.com/pagerduty-api/2.0.0/meta/import/input-entry.json	census 3	census.jsonl.gz
annotated-ref-target-composed	screen	apis/openapi/pagerduty.com/pagerduty-api/2.0.0/meta/import/input-entry.json licence	passed	candidates.tsv
annotated-ref-target-composed	screen	apis/openapi/pagerduty.com/pagerduty-api/2.0.0/meta/import/input-entry.json ref	passed	candidates.tsv
annotated-ref-target-composed	screen	apis/openapi/pagerduty.com/pagerduty-api/2.0.0/meta/import/input-entry.json fern	failed	candidates.tsv
annotated-ref-target-composed	document	apis/openapi/pagerduty.com/pagerduty-api/2.0.0/meta/import/output-bundle.json	census 3	census.jsonl.gz
annotated-ref-target-composed	candidate	apis/openapi/pagerduty.com/pagerduty-api/2.0.0/meta/import/output-bundle.json	census 3	census.jsonl.gz
annotated-ref-target-composed	screen	apis/openapi/pagerduty.com/pagerduty-api/2.0.0/meta/import/output-bundle.json licence	failed	candidates.tsv
annotated-ref-target-composed	screen	apis/openapi/pagerduty.com/pagerduty-api/2.0.0/meta/import/output-bundle.json ref	failed	candidates.tsv
annotated-ref-target-composed	screen	apis/openapi/pagerduty.com/pagerduty-api/2.0.0/meta/import/output-bundle.json fern	not-run	candidates.tsv
annotated-ref-target-composed	document	apis/openapi/pagerduty.com/pagerduty-api/2.0.0/meta/import/output-entry.json	census 3	census.jsonl.gz
annotated-ref-target-composed	candidate	apis/openapi/pagerduty.com/pagerduty-api/2.0.0/meta/import/output-entry.json	census 3	census.jsonl.gz
annotated-ref-target-composed	screen	apis/openapi/pagerduty.com/pagerduty-api/2.0.0/meta/import/output-entry.json licence	passed	candidates.tsv
annotated-ref-target-composed	screen	apis/openapi/pagerduty.com/pagerduty-api/2.0.0/meta/import/output-entry.json ref	passed	candidates.tsv
annotated-ref-target-composed	screen	apis/openapi/pagerduty.com/pagerduty-api/2.0.0/meta/import/output-entry.json fern	failed	candidates.tsv
annotated-ref-target-composed	document	apis/openapi/pagerduty.com/pagerduty-api/2.0.0/openapi.json	census 3	census.jsonl.gz
annotated-ref-target-composed	candidate	apis/openapi/pagerduty.com/pagerduty-api/2.0.0/openapi.json	census 3	census.jsonl.gz
annotated-ref-target-composed	screen	apis/openapi/pagerduty.com/pagerduty-api/2.0.0/openapi.json licence	failed	candidates.tsv
annotated-ref-target-composed	screen	apis/openapi/pagerduty.com/pagerduty-api/2.0.0/openapi.json ref	failed	candidates.tsv
annotated-ref-target-composed	screen	apis/openapi/pagerduty.com/pagerduty-api/2.0.0/openapi.json fern	not-run	candidates.tsv
