source	key	candidate	revision	digest	census	licence_screen	revision_screen	fern_screen	disposition	evidence
sourcegraph	annotated-ref-target-closed-object	fuma-nama/fumadocs:examples/openapi/openapi.yaml	e988e547b00c386facfbc5801951457017d61c23	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:1
sourcegraph	annotated-ref-target-closed-object	fuma-nama/fumadocs:examples/tanstack-start-openapi/scalar.yaml	e988e547b00c386facfbc5801951457017d61c23	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:1
sourcegraph	annotated-ref-target-closed-object	fuma-nama/fumapress:examples/openapi/scalar.yaml	8c2a98cb0c5730c2ef1ac9ef10e18a7dcace4678	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:1
sourcegraph	annotated-ref-target-closed-object	ga4gh/task-execution-schemas:openapi/task_execution_service.openapi.yaml	10e0242802ec5c790ecfd981a67f1181da2f8678	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:1
sourcegraph	annotated-ref-target-closed-object	ga4gh/workflow-execution-service-schemas:openapi/workflow_execution_service.openapi.yaml	c3fb9fb7294311c7c08ac9d3fb143ab07ec67250	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:1
sourcegraph	annotated-ref-target-closed-object	gamonoid/icehrm:docs/openapi/openapi3_0.yaml	83d06fe4e27cb025dc0a399085958b06edae8e88	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:1
sourcegraph	annotated-ref-target-closed-object	gardener/etcd-backup-restore:vendor/github.com/google/gnostic-models/openapiv2/openapi-2.0.json	e51fbc84b564702af7a71f24ef2d0d087472e6c4	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:2
sourcegraph	annotated-ref-target-closed-object	gchq/stroom:stroom-app/src/main/resources/ui/noauth/swagger/stroom.json	f27ccffc267d0a915326ffeffb997d7fe9517e86	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:2
sourcegraph	annotated-ref-target-closed-object	gchq/stroom:stroom-app/src/main/resources/ui/noauth/swagger/stroom.yaml	f27ccffc267d0a915326ffeffb997d7fe9517e86	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:1
sourcegraph	annotated-ref-target-closed-object	generaltranslation/gt:packages/api/spec/openapi.json	ee770c03e98b39ddfc718aec46f461e0ca6c9bcb	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:2
sourcegraph	annotated-ref-target-closed-object	genuinetools/binctr:vendor/github.com/docker/docker-ce/components/engine/api/swagger.yaml	66e393036fad10eb6b9252036d3b90d9ccff7660	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:1
sourcegraph	annotated-ref-target-closed-object	genuinetools/binctr:vendor/github.com/docker/docker/api/swagger.yaml	66e393036fad10eb6b9252036d3b90d9ccff7660	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:1
sourcegraph	annotated-ref-target-closed-object	genuinetools/contained.af:vendor/github.com/docker/docker/api/swagger.yaml	8d4b1276aa326a7ffbeb0bc40ba22bde15662c22	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:1
sourcegraph	annotated-ref-target-closed-object	genuinetools/reg:vendor/github.com/docker/docker/api/swagger.yaml	efad427c695e7fff11825ccb61ebd964d9e47643	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:1
sourcegraph	annotated-ref-target-closed-object	genuinetools/riddler:vendor/github.com/docker/docker/api/swagger.yaml	66698f2a5cb6854a1095673a15dcc253f0e28f93	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:1
sourcegraph	annotated-ref-target-closed-object	geopython/pygeoapi:pygeoapi/resources/schemas/openapi/openapi-3.0.x.json	0b3838011d54d01189f9cf937c557c4de35d41cb	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:2
sourcegraph	annotated-ref-target-closed-object	geoserver/geoserver:src/community/ogcapi/ogcapi-coverages/src/main/resources/org/geoserver/ogcapi/v1/coverages/openapi.yaml	5c22dcde605d3bbe3b241295c116e3ee4407833b	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:1
sourcegraph	annotated-ref-target-closed-object	geoserver/geoserver:src/community/ogcapi/ogcapi-tiles/src/main/resources/org/geoserver/ogcapi/v1/tiles/openapi.yaml	5c22dcde605d3bbe3b241295c116e3ee4407833b	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:1
sourcegraph	annotated-ref-target-closed-object	geoserver/geoserver:src/community/oseo/oseo-stac/src/main/resources/org/geoserver/ogcapi/v1/stac/openapi.yaml	5c22dcde605d3bbe3b241295c116e3ee4407833b	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:1
sourcegraph	annotated-ref-target-closed-object	geoserver/geoserver:src/community/rest-openapi/openapi/src/main/resources/org/geoserver/rest/openapi/1.0.0/catalog.yaml	5c22dcde605d3bbe3b241295c116e3ee4407833b	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:1
sourcegraph	annotated-ref-target-closed-object	geoserver/geoserver:src/community/rest-openapi/openapi/src/main/resources/org/geoserver/rest/openapi/1.0.0/catalogresponses.yaml	5c22dcde605d3bbe3b241295c116e3ee4407833b	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:1
sourcegraph	annotated-ref-target-closed-object	geoserver/geoserver:src/extension/ogcapi/ogcapi-features/src/main/resources/org/geoserver/ogcapi/v1/features/openapi.yaml	5c22dcde605d3bbe3b241295c116e3ee4407833b	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:1
sourcegraph	annotated-ref-target-closed-object	get-convex/convex-backend:npm-packages/@convex-dev/platform/deployment-openapi.json	d1770b1a2538c3beed7867e28dc652fdc1b99710	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:2
sourcegraph	annotated-ref-target-closed-object	get-convex/convex-backend:npm-packages/@convex-dev/platform/log-stream-openapi.json	d1770b1a2538c3beed7867e28dc652fdc1b99710	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:2
sourcegraph	annotated-ref-target-closed-object	getamis/istanbul-tools:vendor/github.com/docker/docker/api/swagger.yaml	ed7063cf2d5fdf6802248ae41a8c282750e20b04	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:1
sourcegraph	annotated-ref-target-closed-object	getamis/istanbul-tools:vendor/github.com/go-openapi/analysis/fixtures/definitions.yml	ed7063cf2d5fdf6802248ae41a8c282750e20b04	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:1
sourcegraph	annotated-ref-target-closed-object	getamis/istanbul-tools:vendor/github.com/go-openapi/spec/fixtures/expansion/schemas1.json	ed7063cf2d5fdf6802248ae41a8c282750e20b04	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:2
sourcegraph	annotated-ref-target-closed-object	getamis/istanbul-tools:vendor/github.com/go-openapi/spec/fixtures/expansion/schemas2.json	ed7063cf2d5fdf6802248ae41a8c282750e20b04	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:2
sourcegraph	annotated-ref-target-closed-object	getamis/istanbul-tools:vendor/github.com/go-openapi/spec/schemas/jsonschema-draft-04.json	ed7063cf2d5fdf6802248ae41a8c282750e20b04	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:2
sourcegraph	annotated-ref-target-closed-object	getamis/istanbul-tools:vendor/github.com/go-openapi/spec/schemas/v2/schema.json	ed7063cf2d5fdf6802248ae41a8c282750e20b04	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:2
sourcegraph	annotated-ref-target-closed-object	getdatanaut/openmcp:packages/cli/src/libs/openapi/__tests__/fixtures/weather-gov.json	4d09956b60e113e6e61d492dfce0938d751cf819	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:2
sourcegraph	annotated-ref-target-closed-object	getdatanaut/openmcp:packages/openapi/__tests__/__fixtures__/openapi/weather-gov.json	4d09956b60e113e6e61d492dfce0938d751cf819	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:2
sourcegraph	annotated-ref-target-closed-object	gethopp/hopp:backend/api-files/openapi.yaml	eb2468ca2a5fbcff46d0a99a06d272e8ae6116b1	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:1
sourcegraph	annotated-ref-target-closed-object	getkin/kin-openapi:openapi3/testdata/draft04.yml	e7ecca9a44a420e0687072d30916fcd6a6bfba07	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:1
sourcegraph	annotated-ref-target-closed-object	getkin/kin-openapi:openapi3filter/testdata/fixtures/petstore.json	e7ecca9a44a420e0687072d30916fcd6a6bfba07	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:2
sourcegraph	annotated-ref-target-closed-object	gianarb/orbiter:vendor/github.com/docker/docker/api/swagger.yaml	e8753183828181303209d4152319717be22927a9	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:1
sourcegraph	annotated-ref-target-closed-object	giszh86/vohive:internal/api/openapi.vohive.yaml	f240894e763cf7f0cf74c88562bb9b55f0d573b1	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:1
sourcegraph	annotated-ref-target-closed-object	gmeghnag/omc:vendor/github.com/google/gnostic-models/openapiv2/openapi-2.0.json	b0035ff173767e5598251bc1c527fe7ca7e90dc6	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:2
sourcegraph	annotated-ref-target-closed-object	gnunn-gitops/product-catalog:docs/swagger/openapi-3.0.json	97c29b6fe1d216bea7489425fda3ba7d56311cb5	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:2
sourcegraph	annotated-ref-target-closed-object	gnunn-gitops/product-catalog:docs/swagger/swagger-2.0.json	97c29b6fe1d216bea7489425fda3ba7d56311cb5	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:2
sourcegraph	annotated-ref-target-closed-object	go-admin-team/go-admin:docs/admin/admin_swagger.json	f427a42b4fbdf47d82918ebc93f057fbe548bfed	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:2
sourcegraph	annotated-ref-target-closed-object	go-admin-team/go-admin:docs/admin/admin_swagger.yaml	f427a42b4fbdf47d82918ebc93f057fbe548bfed	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:1
sourcegraph	annotated-ref-target-closed-object	go-gitea/gitea:templates/swagger/v1-openapi3.generated.json	2177969aba554ec36d02d024f7259d52c778f3fd	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:2
sourcegraph	annotated-ref-target-closed-object	go-openapi/validate:testdata/go-swagger/bugs/319/swagger.yml	a30278feef3a764b0fb8167e7682f4bd54870934	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:1
sourcegraph	annotated-ref-target-closed-object	go-openapi/validate:testdata/go-swagger/bugs/453/swagger.yml	a30278feef3a764b0fb8167e7682f4bd54870934	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:1
sourcegraph	annotated-ref-target-closed-object	go-openapi/validate:testdata/go-swagger/canary/bitbucket.org/swagger.json	a30278feef3a764b0fb8167e7682f4bd54870934	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:2
sourcegraph	annotated-ref-target-closed-object	go-openapi/validate:testdata/go-swagger/expansion/schemas1.json	a30278feef3a764b0fb8167e7682f4bd54870934	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:2
sourcegraph	annotated-ref-target-closed-object	go-openapi/validate:testdata/go-swagger/expansion/schemas2.json	a30278feef3a764b0fb8167e7682f4bd54870934	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:2
sourcegraph	annotated-ref-target-closed-object	go-swagger/go-swagger:testdata/bugs/319/swagger.yml	29e48a7d38cf7779befdbed004297209d3272a56	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:1
sourcegraph	annotated-ref-target-closed-object	go-swagger/go-swagger:testdata/bugs/453/swagger.yml	29e48a7d38cf7779befdbed004297209d3272a56	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:1
sourcegraph	annotated-ref-target-closed-object	go-swagger/go-swagger:testdata/canary/bitbucket.org/swagger.json	29e48a7d38cf7779befdbed004297209d3272a56	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:2
sourcegraph	annotated-ref-target-closed-object	go-swagger/go-swagger:testdata/canary/docker-v1.41/swagger-fixed.yaml	29e48a7d38cf7779befdbed004297209d3272a56	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:1
sourcegraph	annotated-ref-target-closed-object	go-swagger/go-swagger:testdata/canary/docker-v1.41/swagger.yaml	29e48a7d38cf7779befdbed004297209d3272a56	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:1
sourcegraph	annotated-ref-target-closed-object	go-swagger/go-swagger:testdata/canary/docker-v19.03.13/swagger.yaml	29e48a7d38cf7779befdbed004297209d3272a56	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:1
sourcegraph	annotated-ref-target-closed-object	go-vikunja/vikunja:pkg/swagger/swagger.json	c65edc42c121c770d4b63ac63f78830bd06843f9	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:2
sourcegraph	annotated-ref-target-closed-object	go-vikunja/vikunja:pkg/swagger/swagger.yaml	c65edc42c121c770d4b63ac63f78830bd06843f9	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:1
sourcegraph	annotated-ref-target-closed-object	gobii-ai/gobii-platform:docs/static/openapi/GobiiAPI.yaml	c9929bf8ea59b4695b99dcab59aa6c97a09c5bdb	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:1
sourcegraph	annotated-ref-target-closed-object	gobitfly/eth2-beaconchain-explorer:static/openapi/bundled.yaml	fd4838987939d83198dd87db1a54d37513184d23	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:1
sourcegraph	annotated-ref-target-closed-object	gohutool/docker.ui:docker.swagger.yaml	3a2303e606f002cc95c78c54e19dd413cc2eaf6c	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:1
sourcegraph	annotated-ref-target-closed-object	goincrypto/cryptocom-exchange:openapi_docs/specs/private-get-subaccount-balances.yaml	2656feb69d11fff620c98385d14722fc4d11fb76	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:1
sourcegraph	annotated-ref-target-closed-object	goincrypto/cryptocom-exchange:openapi_docs/specs/private-user-balance.yaml	2656feb69d11fff620c98385d14722fc4d11fb76	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:1
sourcegraph	annotated-ref-target-closed-object	golemcloud/golem:openapi/golem-registry-service.yaml	d04b220d0c673fd7a4f90448670bd3258099e752	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:1
sourcegraph	annotated-ref-target-closed-object	golemcloud/golem:openapi/golem-service.yaml	d04b220d0c673fd7a4f90448670bd3258099e752	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:1
sourcegraph	annotated-ref-target-closed-object	golemcloud/golem:openapi/golem-worker-service.yaml	d04b220d0c673fd7a4f90448670bd3258099e752	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:1
sourcegraph	annotated-ref-target-closed-object	goniszewski/grimoire:docs/openapi.json	8c704c1829db1e4e502708a00825514c0a2d902d	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:2
sourcegraph	annotated-ref-target-closed-object	google/gnostic:cmd/protoc-gen-openapi/examples/tests/allofwrap/openapi.yaml	baf14b9600b0a890afb8e783874aea05027d9b77	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:1
sourcegraph	annotated-ref-target-closed-object	google/gnostic:cmd/protoc-gen-openapi/examples/tests/protobuftypes/openapi.yaml	baf14b9600b0a890afb8e783874aea05027d9b77	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:1
sourcegraph	annotated-ref-target-closed-object	google/gnostic:cmd/protoc-gen-openapi/examples/tests/protobuftypes/openapi_default_response.yaml	baf14b9600b0a890afb8e783874aea05027d9b77	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:1
sourcegraph	annotated-ref-target-closed-object	google/gnostic:cmd/protoc-gen-openapi/examples/tests/protobuftypes/openapi_fq_schema_naming.yaml	baf14b9600b0a890afb8e783874aea05027d9b77	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:1
sourcegraph	annotated-ref-target-closed-object	google/gnostic:cmd/protoc-gen-openapi/examples/tests/protobuftypes/openapi_json.yaml	baf14b9600b0a890afb8e783874aea05027d9b77	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:1
sourcegraph	annotated-ref-target-closed-object	google/gnostic:cmd/protoc-gen-openapi/examples/tests/protobuftypes/openapi_string_enum.yaml	baf14b9600b0a890afb8e783874aea05027d9b77	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:1
sourcegraph	annotated-ref-target-closed-object	google/gnostic:openapiv2/openapi-2.0.json	baf14b9600b0a890afb8e783874aea05027d9b77	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:2
sourcegraph	annotated-ref-target-closed-object	google/gnostic:openapiv3/openapi-3.0.json	baf14b9600b0a890afb8e783874aea05027d9b77	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:2
sourcegraph	annotated-ref-target-closed-object	google/gnostic:openapiv3/openapi-3.1.json	baf14b9600b0a890afb8e783874aea05027d9b77	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:2
sourcegraph	annotated-ref-target-closed-object	googleapis/google-cloud-rust:testdata/openapi/secretmanager_openapi_v1.json	4855fdd8be0e9c6063d3eac9f7d80bcb71782732	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:2
sourcegraph	annotated-ref-target-closed-object	googleapis/google-cloud-rust:testdata/secretmanager_openapi_v1.json	4855fdd8be0e9c6063d3eac9f7d80bcb71782732	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:2
sourcegraph	annotated-ref-target-closed-object	googleforgames/space-agon:vendor/github.com/google/gnostic-models/openapiv2/openapi-2.0.json	a7cc61157812afbeecb6419abebe2ecefdd68c41	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:2
sourcegraph	annotated-ref-target-closed-object	gopher-fleece/gleece:e2e/assets/openapi3.0.0.json	6997b97a3b9b87d8d95a9e364666bdd50465d27b	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:2
sourcegraph	annotated-ref-target-closed-object	gopher-fleece/gleece:e2e/assets/openapi3.1.0.json	6997b97a3b9b87d8d95a9e364666bdd50465d27b	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:2
sourcegraph	annotated-ref-target-closed-object	gopher-fleece/gleece:e2e/chi/openapi/openapi3.0.0.json	6997b97a3b9b87d8d95a9e364666bdd50465d27b	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:2
sourcegraph	annotated-ref-target-closed-object	gopher-fleece/gleece:e2e/chi/openapi/openapi3.1.0.json	6997b97a3b9b87d8d95a9e364666bdd50465d27b	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:2
sourcegraph	annotated-ref-target-closed-object	gopher-fleece/gleece:e2e/echo/openapi/openapi3.0.0.json	6997b97a3b9b87d8d95a9e364666bdd50465d27b	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:2
sourcegraph	annotated-ref-target-closed-object	gopher-fleece/gleece:e2e/echo/openapi/openapi3.1.0.json	6997b97a3b9b87d8d95a9e364666bdd50465d27b	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:2
sourcegraph	annotated-ref-target-closed-object	gopher-fleece/gleece:e2e/fiber/openapi/openapi3.0.0.json	6997b97a3b9b87d8d95a9e364666bdd50465d27b	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:2
